2.15408 0.820778 1405.7 2178.48 -688.289 2866.77
2.15383 0.830608 1680.63 2453.41 -695.569 3148.98
2.15358 0.829276 1770.72 2543.49 -693.887 3237.38
2.15333 0.833007 1810.67 2583.45 -692.264 3275.71
2.15308 0.828679 1767.7 2540.47 -690.854 3231.33
2.15283 0.825892 1711.35 2484.12 -696.759 3180.88
2.15258 0.827565 1721.32 2494.1 -690.665 3184.77
2.15233 0.831307 1702.44 2475.22 -690.616 3165.83
2.15208 0.834713 1721.5 2494.28 -693.283 3187.56
2.15183 0.830903 1727.07 2499.85 -698.283 3198.13
2.15158 0.828197 1680.66 2453.44 -697.91 3151.35
2.15133 0.826615 1722.42 2495.2 -694.265 3189.46
2.15108 0.833801 1709.82 2482.59 -696.497 3179.09
2.15083 0.835336 1734.12 2506.89 -694.319 3201.21
2.15058 0.835574 1763.96 2536.74 -694.265 3231
2.15033 0.830362 1719.49 2492.27 -692.548 3184.82
2.15008 0.827801 1701.17 2473.95 -691.762 3165.71
2.14983 0.829278 1726.94 2499.71 -690.077 3189.79
2.14958 0.830267 1738.99 2511.76 -693.138 3204.9
2.14933 0.826465 1724.25 2497.03 -694.382 3191.41
2.14908 0.829835 1769.18 2541.96 -695.183 3237.14
2.14883 0.832702 1667.32 2440.1 -695.792 3135.89
2.14858 0.830016 1734.14 2506.91 -694.867 3201.78
2.14833 0.837272 1757.45 2530.23 -693.691 3223.92
2.14808 0.828251 1793.32 2566.1 -687.854 3253.95
2.14783 0.829258 1784 2556.78 -692.445 3249.22
2.14758 0.828678 1756.26 2529.04 -693.642 3222.68
2.14733 0.829615 1738.72 2511.5 -695.724 3207.22
2.14708 0.829504 1707.73 2480.51 -696.752 3177.26
2.14683 0.82827 1716.87 2489.64 -696.802 3186.45
2.14658 0.8315 1708.43 2481.21 -695.32 3176.53
2.14633 0.831974 1735.81 2508.59 -696.308 3204.9
2.14608 0.829954 1750.83 2523.6 -695.656 3219.26
2.14583 0.831279 1753.11 2525.88 -696.475 3222.36
2.14558 0.825706 1766.69 2539.46 -694.758 3234.22
2.14533 0.831069 1760.55 2533.33 -693.876 3227.21
2.14508 0.83479 1748.12 2520.9 -691.86 3212.76
2.14484 0.826002 1769.43 2542.21 -692.688 3234.9
2.14459 0.826763 1741.44 2514.22 -695.204 3209.42
2.14434 0.83186 1719.5 2492.28 -694.488 3186.77
2.14409 0.824482 1735.11 2507.89 -688.88 3196.77
2.14384 0.828246 1733.14 2505.91 -692.583 3198.5
2.14359 0.824868 1691.12 2463.9 -694.874 3158.77
2.14334 0.83294 1761.15 2533.92 -692.674 3226.6
2.14309 0.834605 1714.16 2486.94 -693.288 3180.23
2.14284 0.830365 1760.6 2533.38 -691.972 3225.35
2.14259 0.832952 1739.67 2512.45 -690.357 3202.81
