2.43769 0.85044 1561.08 2283.82 -692.325 2976.14
2.4375 0.855083 1798.9 2521.64 -693.124 3214.76
2.43731 0.84822 1826.88 2549.62 -695.471 3245.09
2.43712 0.855516 1864.09 2586.83 -692.426 3279.26
2.43693 0.849852 1795.76 2518.5 -691.903 3210.4
2.43675 0.84629 1789.05 2511.79 -693.034 3204.82
2.43656 0.852818 1822.33 2545.07 -693.611 3238.68
2.43637 0.851026 1855.99 2578.73 -696.419 3275.14
2.43618 0.850663 1820.67 2543.4 -695.252 3238.65
2.43599 0.845783 1796.81 2519.55 -690.099 3209.65
2.43581 0.847109 1804.3 2527.03 -691.065 3218.1
2.43562 0.844978 1832.55 2555.29 -696.414 3251.7
2.43543 0.850284 1807.27 2530 -693.573 3223.58
2.43524 0.854745 1855.2 2577.93 -692.737 3270.67
2.43506 0.850945 1832.59 2555.33 -696.502 3251.83
2.43487 0.84507 1840.05 2562.79 -691.636 3254.43
2.43468 0.842432 1773.86 2496.6 -693.534 3190.13
2.43449 0.850021 1844.84 2567.57 -693.014 3260.59
2.4343 0.847582 1823.4 2546.14 -693.483 3239.62
2.43412 0.845499 1864.34 2587.08 -694.457 3281.53
2.43393 0.847785 1842.02 2564.75 -691.904 3256.66
2.43374 0.849039 1846.74 2569.48 -695.88 3265.36
2.43355 0.85445 1825.95 2548.69 -691.368 3240.06
2.43337 0.848842 1848.6 2571.34 -693.451 3264.79
2.43318 0.849005 1844.02 2566.75 -692.747 3259.5
2.43299 0.839092 1843.8 2566.54 -691.033 3257.57
2.4328 0.854823 1811.92 2534.65 -692.222 3226.87
2.43261 0.852867 1819.34 2542.08 -696.008 3238.09
2.43243 0.845228 1808.4 2531.14 -693.995 3225.13
2.43224 0.847012 1823.35 2546.09 -690.31 3236.4
2.43205 0.845762 1850.25 2572.99 -692.945 3265.93
2.43186 0.851455 1826.06 2548.8 -695.199 3244
2.43168 0.848538 1864.98 2587.72 -691.623 3279.34
2.43149 0.845548 1827.96 2550.69 -688.553 3239.25
2.4313 0.845497 1840.63 2563.36 -700.29 3263.66
2.43111 0.848155 1767.62 2490.36 -691.568 3181.93
2.43093 0.853866 1840.55 2563.29 -697.376 3260.67
2.43074 0.853625 1794.28 2517.01 -690.334 3207.35
2.43055 0.85484 1858.1 2580.83 -694.381 3275.22
2.43036 0.846891 1800.46 2523.2 -695.569 3218.77
2.43018 0.842309 1781.52 2504.26 -692.265 3196.52
2.42999 0.847072 1824.94 2547.67 -693.689 3241.36
2.4298 0.846186 1781.61 2504.35 -691.226 3195.58
