3.08058 0.880046 1543.94 2081.41 -906.255 2987.67
3.08035 0.882232 1822.71 2360.18 -905.217 3265.4
3.08011 0.878394 1857.26 2394.73 -914.893 3309.62
3.07988 0.884861 1859.78 2397.25 -912.192 3309.45
3.07965 0.878191 1889.98 2427.45 -907.756 3335.21
3.07942 0.875891 1872.72 2410.19 -911.312 3321.5
3.07919 0.881579 1845.12 2382.59 -906.815 3289.41
3.07896 0.880047 1893.66 2431.13 -909.082 3340.21
3.07873 0.877059 1890.58 2428.05 -909.007 3337.06
3.07849 0.876037 1880.83 2418.3 -907.149 3325.45
3.07826 0.874139 1887.39 2424.86 -903.612 3328.47
3.07803 0.87553 1896.99 2434.46 -909.923 3344.38
3.0778 0.879765 1869.97 2407.44 -906.89 3314.33
3.07757 0.882979 1879.05 2416.51 -912.587 3329.1
3.07734 0.878226 1859.2 2396.67 -909.252 3305.92
3.07711 0.876743 1842.9 2380.37 -910.135 3290.51
3.07688 0.873857 1817.97 2355.44 -912.537 3267.98
3.07664 0.87391 1803.07 2340.54 -909.353 3249.9
3.07641 0.879389 1865.35 2402.81 -910.253 3313.07
3.07618 0.87411 1859.31 2396.78 -902.794 3299.58
3.07595 0.874973 1834.8 2372.27 -905.641 3277.91
3.07572 0.880106 1843.2 2380.67 -915.029 3295.7
3.07549 0.879106 1881.4 2418.87 -906.61 3325.48
3.07526 0.87653 1862.34 2399.81 -909.486 3309.29
3.07503 0.883154 1876.9 2414.37 -906.441 3320.81
3.0748 0.869887 1880.16 2417.63 -910.594 3328.22
3.07456 0.873536 1856.86 2394.33 -904.139 3298.46
3.07433 0.883404 1868.21 2405.68 -910.316 3316
3.0741 0.877456 1867.68 2405.15 -910.946 3316.1
3.07387 0.875093 1829.14 2366.6 -907.981 3274.59
3.07364 0.8784 1858.48 2395.95 -910.073 3306.02
3.07341 0.878248 1876.88 2414.35 -907.447 3321.79
3.07318 0.879465 1835.23 2372.7 -912.352 3285.05
3.07295 0.877598 1880.75 2418.22 -910.646 3328.86
3.07272 0.879437 1865.38 2402.85 -908.592 3311.44
3.07249 0.877668 1869.12 2406.59 -907.463 3314.06
3.07226 0.881388 1873.93 2411.39 -903.376 3314.77
3.07202 0.883082 1901.9 2439.37 -912.731 3352.1
3.07179 0.883517 1878.19 2415.66 -911.862 3327.52
3.07156 0.880661 1874.16 2411.63 -910.519 3322.15
3.07133 0.871457 1862.73 2400.2 -904.964 3305.16
3.0711 0.876342 1853 2390.47 -905.139 3295.61
3.07087 0.879563 1862.6 2400.07 -911.447 3311.52
3.07064 0.873029 1832.12 2369.59 -905.151 3274.74
3.07041 0.877805 1894.19 2431.66 -904.83 3336.49
3.07018 0.879316 1854.55 2392.02 -907.688 3299.71
3.06995 0.872737 1854.62 2392.09 -913.3 3305.39
3.06972 0.880866 1878.13 2415.6 -906.319 3321.91
3.06949 0.874399 1827.32 2364.79 -903.556 3268.34
3.06926 0.877215 1875.35 2412.82 -908.265 3321.08
3.06902 0.874867 1884.94 2422.41 -904.786 3327.2
3.06879 0.874787 1847.7 2385.17 -905.891 3291.06
3.06856 0.879645 1899.76 2437.23 -909.849 3347.08
3.06833 0.882328 1870.17 2407.64 -908.75 3316.39
3.0681 0.875267 1825.46 2362.93 -909.507 3272.44
3.06787 0.880076 1869.36 2406.83 -907.07 3313.9
3.06764 0.884873 1892 2429.47 -906.376 3335.85
3.06741 0.880523 1836.39 2373.86 -906.719 3280.58
3.06718 0.881708 1834.21 2371.68 -909.324 3281.01
3.06695 0.879414 1900.44 2437.91 -907.488 3345.4
3.06672 0.8794 1905.81 2443.28 -906.077 3349.36
3.06649 0.875657 1830.35 2367.82 -908.912 3276.73
3.06626 0.876577 1833.15 2370.62 -916.236 3286.86
3.06603 0.878077 1814.07 2351.54 -912.143 3263.68
3.0658 0.880741 1861.35 2398.82 -908.895 3307.71
3.06557 0.876373 1830.71 2368.18 -909.253 3277.43
3.06534 0.878381 1867.3 2404.77 -910.883 3315.65
3.06511 0.877779 1864.88 2402.35 -904.955 3307.31
3.06488 0.876183 1842.67 2380.13 -908.676 3288.81
3.06465 0.875133 1805.82 2343.29 -904.813 3248.1
3.06442 0.877439 1854.66 2392.13 -905.9 3298.03
3.06419 0.875238 1875.44 2412.91 -914.432 3327.34
3.06396 0.878466 1881.27 2418.74 -912.703 3331.44
3.06373 0.873557 1892.02 2429.49 -909.87 3339.36
3.0635 0.874385 1834.1 2371.57 -907.942 3279.51
3.06326 0.878307 1920.43 2457.9 -906.728 3364.63
3.06303 0.883073 1928.59 2466.06 -911.799 3377.86
3.0628 0.877986 1835.8 2373.27 -909.419 3282.69
3.06257 0.874246 1854.74 2392.21 -906.636 3298.84
3.06234 0.875698 1899.94 2437.41 -906.701 3344.11
3.06211 0.875949 1848.95 2386.42 -908.408 3294.83
3.06188 0.878539 1839.36 2376.83 -909.759 3286.59
3.06165 0.873391 1806.56 2344.03 -915.963 3259.99
3.06142 0.872947 1861.66 2399.13 -909.253 3308.38
3.06119 0.877979 1886.45 2423.92 -910.07 3333.99
3.06096 0.878287 1820.74 2358.21 -905.128 3263.34
3.06073 0.875446 1912.35 2449.82 -906.164 3355.99
3.0605 0.880576 1897.2 2434.67 -900.514 3335.18
3.06027 0.879264 1845.42 2382.89 -909.223 3292.11
3.06004 0.874324 1849.74 2387.21 -909.323 3296.53
3.05981 0.882841 1863.7 2401.17 -910.25 3311.42
3.05958 0.877436 1844.99 2382.46 -907.34 3289.8
3.05935 0.877086 1891.1 2428.57 -905.048 3333.61
3.05912 0.874666 1824.27 2361.74 -906.701 3268.44
3.05889 0.882781 1895.96 2433.43 -907.408 3340.84
